cell,violations,latitude,longitude,junction_label,police_station,is_named_junction,label,event_congestion_raw,strategic_raw,junction_raw,c_violation,c_event,c_junction,c_strategic,impact_score,top_violations,peak_hour,peak_hour_label
"12.899,77.572",5,12.898778280990005,77.5723771922953,No Junction,J.P. Nagar,0,"Zone 12.899, 77.572",1.0,0,0.0,0.0009070294784580499,0.010101010101010102,0.0,0.0,0.29,No Parking 80% · Wrong Parking 20%,3,03:00–04:00 IST
"12.966,77.714",5,12.96620886,77.71401372,No Junction,HAL Old Airport,0,"Zone 12.966, 77.714",1.0,0,0.0,0.0009070294784580499,0.010101010101010102,0.0,0.0,0.29,Wrong Parking 100%,7,07:00–08:00 IST
"12.986,77.487",5,12.98595516,77.4872746,No Junction,Kamakshipalya,0,"Zone 12.986, 77.487",1.0,0,0.0,0.0009070294784580499,0.010101010101010102,0.0,0.0,0.29,No Parking 67% · Parking In A Main Road 17%,11,11:00–12:00 IST
"12.895,77.626",5,12.895156019999998,77.62596374,No Junction,Madiwala,0,"Zone 12.895, 77.626",1.0,0,0.0,0.0009070294784580499,0.010101010101010102,0.0,0.0,0.29,Wrong Parking 60% · No Parking 40%,3,03:00–04:00 IST
"13.006,77.621",29,13.005981182758621,77.62066600344828,No Junction,Pulikeshinagar(F.Town),0,"Zone 13.006, 77.621",0.0,0,0.0,0.006349206349206349,0.0,0.0,0.0,0.29,Wrong Parking 45% · Double Parking 28%,23,23:00–00:00 IST
"13.007,77.568",29,13.006826582758622,77.56813990689655,No Junction,Malleshwaram,0,"Zone 13.007, 77.568",0.0,0,0.0,0.006349206349206349,0.0,0.0,0.0,0.29,No Parking 72% · Wrong Parking 28%,11,11:00–12:00 IST
"12.999,77.624",28,12.998839171428571,77.62434068214286,No Junction,Pulikeshinagar(F.Town),0,"Zone 12.999, 77.624",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,No Parking 96% · Wrong Parking 4%,2,02:00–03:00 IST
"12.943,77.585",4,12.943212525,77.5851677,No Junction,Wilson Garden,0,"Zone 12.943, 77.585",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 57% · Parking In A Main Road 29%,12,12:00–13:00 IST
"12.932,77.593",28,12.931557714285715,77.59255973214285,No Junction,Jayanagara,0,"Zone 12.932, 77.593",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Wrong Parking 100%,2,02:00–03:00 IST
"12.898,77.675",28,12.898210960714286,77.67541204285715,No Junction,Bellandur,0,"Zone 12.898, 77.675",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,No Parking 45% · Wrong Parking 45%,4,04:00–05:00 IST
"12.992,77.714",4,12.991800075,77.71407135,No Junction,Mahadevapura,0,"Zone 12.992, 77.714",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 100%,8,08:00–09:00 IST
"12.875,77.669",4,12.874790975,77.66920619999999,No Junction,Electronic City,0,"Zone 12.875, 77.669",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 50% · Parking In A Main Road 12%,13,13:00–14:00 IST
"13.032,77.622",4,13.031824725,77.62169485,No Junction,K.G. Halli,0,"Zone 13.032, 77.622",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 40% · Wrong Parking 40%,3,03:00–04:00 IST
"12.986,77.572",4,12.98604805,77.572336425,No Junction,Sheshadripuram,0,"Zone 12.986, 77.572",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 50% · Wrong Parking 50%,4,04:00–05:00 IST
"13.004,77.612",4,13.004004049999999,77.61218595,No Junction,K.G. Halli,0,"Zone 13.004, 77.612",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 80% · Parking In A Main Road 20%,11,11:00–12:00 IST
"12.987,77.475",4,12.9874049,77.4753494,No Junction,Kamakshipalya,0,"Zone 12.987, 77.475",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Parking In A Main Road 43% · Wrong Parking 29%,11,11:00–12:00 IST
"13.004,77.711",4,13.004331624999999,77.710858925,No Junction,K.R. Pura,0,"Zone 13.004, 77.711",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 80% · Parking In A Main Road 20%,8,08:00–09:00 IST
"13.018,77.531",28,13.017768649999999,77.53137881428572,No Junction,Rajajinagar,0,"Zone 13.018, 77.531",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Wrong Parking 54% · No Parking 26%,3,03:00–04:00 IST
"13.001,77.758",4,13.000713175,77.757570075,No Junction,Mahadevapura,0,"Zone 13.001, 77.758",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 50% · Wrong Parking 50%,11,11:00–12:00 IST
"12.942,77.56",4,12.94159805,77.560058425,No Junction,Basavanagudi,0,"Zone 12.942, 77.56",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 100%,12,12:00–13:00 IST
"12.994,77.606",4,12.99382275,77.6060533,No Junction,Pulikeshinagar(F.Town),0,"Zone 12.994, 77.606",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 43% · Parking On Footpath 29%,4,04:00–05:00 IST
"12.92,77.638",4,12.9203525,77.63785425,No Junction,Madiwala,0,"Zone 12.92, 77.638",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 100%,7,07:00–08:00 IST
"12.914,77.638",28,12.914045039285714,77.63818940714285,No Junction,HSR Layout,0,"Zone 12.914, 77.638",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,No Parking 96% · Wrong Parking 4%,10,10:00–11:00 IST
"12.877,77.596",28,12.876579760714284,77.59556231428571,No Junction,Hulimavu,0,"Zone 12.877, 77.596",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Wrong Parking 59% · No Parking 41%,12,12:00–13:00 IST
"12.84,77.678",4,12.8401245,77.6778383,No Junction,Electronic City,0,"Zone 12.84, 77.678",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 100%,11,11:00–12:00 IST
"12.906,77.542",28,12.906009771428572,77.54206789285715,No Junction,K.S. Layout,0,"Zone 12.906, 77.542",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Wrong Parking 68% · No Parking 32%,13,13:00–14:00 IST
"13.01,77.759",4,13.009630375,77.7591731,No Junction,Mahadevapura,0,"Zone 13.01, 77.759",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 100%,7,07:00–08:00 IST
"12.903,77.624",4,12.902819625,77.62422459999999,No Junction,Madiwala,0,"Zone 12.903, 77.624",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 100%,11,11:00–12:00 IST
"12.984,77.614",28,12.983953839285714,77.6139689857143,No Junction,Pulikeshinagar(F.Town),0,"Zone 12.984, 77.614",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,No Parking 66% · Wrong Parking 22%,4,04:00–05:00 IST
"13.064,77.65",4,13.063816775,77.649959225,No Junction,Hennuru,0,"Zone 13.064, 77.65",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 60% · Parking In A Main Road 20%,12,12:00–13:00 IST
"12.973,77.647",28,12.972774661402552,77.6470245424756,No Junction,Jeevanbheemanagar,0,"Zone 12.973, 77.647",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,No Parking 35% · Wrong Parking 33%,8,08:00–09:00 IST
"12.982,77.752",4,12.981956175,77.75201115,No Junction,Whitefield,0,"Zone 12.982, 77.752",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Parking In A Main Road 43% · No Parking 43%,7,07:00–08:00 IST
"12.999,77.672",4,12.99857715,77.6723055,No Junction,Banaswadi,0,"Zone 12.999, 77.672",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 40% · No Parking 40%,0,00:00–01:00 IST
"13.049,77.543",28,13.049032803571427,77.5431333857143,No Junction,Jalahalli,0,"Zone 13.049, 77.543",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Wrong Parking 36% · No Parking 35%,3,03:00–04:00 IST
"13.057,77.472",4,13.057442550000001,77.472358275,No Junction,No Police Station,0,"Zone 13.057, 77.472",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 60% · Double Parking 20%,12,12:00–13:00 IST
"12.823,77.685",4,12.823348424999999,77.68534885,No Junction,Electronic City,0,"Zone 12.823, 77.685",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 67% · Parking On Footpath 17%,7,07:00–08:00 IST
"13.007,77.687",28,13.006632689285714,77.68717298928571,No Junction,K.R. Pura,0,"Zone 13.007, 77.687",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Wrong Parking 97% · Parking In A Main Road 3%,1,01:00–02:00 IST
"12.981,77.752",4,12.98136015,77.75194205,No Junction,Whitefield,0,"Zone 12.981, 77.752",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,Wrong Parking 43% · Parking In A Main Road 29%,2,02:00–03:00 IST
"12.986,77.745",28,12.985767542857143,77.74535567857143,No Junction,Whitefield,0,"Zone 12.986, 77.745",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Parking In A Main Road 44% · No Parking 31%,10,10:00–11:00 IST
"12.989,77.733",4,12.9886509,77.733254125,No Junction,Mahadevapura,0,"Zone 12.989, 77.733",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 75% · Wrong Parking 25%,6,06:00–07:00 IST
"12.981,77.641",28,12.981016517857142,77.6406847,No Junction,Jeevanbheemanagar,0,"Zone 12.981, 77.641",0.0,0,0.0,0.006122448979591836,0.0,0.0,0.0,0.28,Parking In A Main Road 38% · Wrong Parking 37%,12,12:00–13:00 IST
"12.986,77.486",4,12.985698875,77.48631855,No Junction,Kamakshipalya,0,"Zone 12.986, 77.486",1.0,0,0.0,0.0006802721088435374,0.010101010101010102,0.0,0.0,0.28,No Parking 60% · Parking In A Main Road 20%,3,03:00–04:00 IST
"12.911,77.551",3,12.910665050859572,77.5512851285337,No Junction,K.S. Layout,0,"Zone 12.911, 77.551",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 60% · Parking In A Main Road 40%,11,11:00–12:00 IST
"12.993,77.705",3,12.992990633333333,77.70543973333334,No Junction,Mahadevapura,0,"Zone 12.993, 77.705",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 67% · Wrong Parking 33%,5,05:00–06:00 IST
"12.925,77.609",3,12.925228233333334,77.60877803333334,No Junction,Mico Layout,0,"Zone 12.925, 77.609",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Parking In A Main Road 40% · Wrong Parking 40%,14,14:00–15:00 IST
"13.056,77.476",3,13.056259366666666,77.47641043333333,No Junction,No Police Station,0,"Zone 13.056, 77.476",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 100%,12,12:00–13:00 IST
"12.99,77.601",27,12.990222703703704,77.60115778888888,No Junction,Shivajinagar,0,"Zone 12.99, 77.601",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,No Parking 76% · Wrong Parking 17%,3,03:00–04:00 IST
"12.981,77.63",27,12.98098045925926,77.63022483333333,No Junction,Halasur,0,"Zone 12.981, 77.63",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,No Parking 28% · Wrong Parking 21%,8,08:00–09:00 IST
"13.034,77.569",3,13.033774366666668,77.56873286666666,No Junction,Sadashivanagar,0,"Zone 13.034, 77.569",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 50% · Wrong Parking 25%,10,10:00–11:00 IST
"12.988,77.731",3,12.988417466666666,77.73070186666666,No Junction,Mahadevapura,0,"Zone 12.988, 77.731",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 100%,10,10:00–11:00 IST
"13.007,77.526",27,13.006839659259258,77.52640172222222,No Junction,Rajajinagar,0,"Zone 13.007, 77.526",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,No Parking 41% · Wrong Parking 38%,8,08:00–09:00 IST
"12.955,77.52",3,12.954871166666665,77.51972636666666,No Junction,Byatarayanapura,0,"Zone 12.955, 77.52",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 50% · Parking In A Main Road 50%,8,08:00–09:00 IST
"13.07,77.445",3,13.070211666666665,77.44475153333333,No Junction,No Police Station,0,"Zone 13.07, 77.445",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 67% · No Parking 33%,6,06:00–07:00 IST
"13.017,77.591",27,13.016780151851853,77.59077256666667,No Junction,R.T. Nagar,0,"Zone 13.017, 77.591",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,Wrong Parking 96% · Defective Number Plate 4%,9,09:00–10:00 IST
"12.875,77.648",27,12.87521712962963,77.64829142222223,No Junction,Hulimavu,0,"Zone 12.875, 77.648",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,Wrong Parking 100%,2,02:00–03:00 IST
"12.985,77.485",3,12.985359066666668,77.48510173333334,No Junction,Kamakshipalya,0,"Zone 12.985, 77.485",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 100%,8,08:00–09:00 IST
"12.952,77.621",3,12.951872833333333,77.62102876666667,No Junction,Ashok Nagar,0,"Zone 12.952, 77.621",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 50% · Wrong Parking 25%,6,06:00–07:00 IST
"12.876,77.672",3,12.875882566666666,77.67159083333333,No Junction,Electronic City,0,"Zone 12.876, 77.672",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 75% · Parking In A Main Road 25%,11,11:00–12:00 IST
"13.05,77.554",3,13.049817,77.553725,No Junction,Jalahalli,0,"Zone 13.05, 77.554",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 60% · Wrong Parking 40%,2,02:00–03:00 IST
"13.052,77.489",3,13.051709833333334,77.48871886666667,No Junction,No Police Station,0,"Zone 13.052, 77.489",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 100%,2,02:00–03:00 IST
"12.987,77.575",27,12.986823448148149,77.5745311111111,No Junction,Sheshadripuram,0,"Zone 12.987, 77.575",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,No Parking 96% · Wrong Parking 4%,4,04:00–05:00 IST
"13.0,77.489",27,12.999609203703702,77.48868762962964,No Junction,Kamakshipalya,0,"Zone 13.0, 77.489",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,Wrong Parking 96% · Parking In A Main Road 4%,11,11:00–12:00 IST
"13.05,77.493",3,13.050175933333334,77.4928418,No Junction,No Police Station,0,"Zone 13.05, 77.493",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 30% · Parking In A Main Road 20%,2,02:00–03:00 IST
"13.014,77.531",3,13.014390066666666,77.53106466666667,No Junction,Rajajinagar,0,"Zone 13.014, 77.531",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 33% · Parking In A Main Road 33%,5,05:00–06:00 IST
"13.013,77.53",3,13.013103866666667,77.52989333333333,No Junction,Rajajinagar,0,"Zone 13.013, 77.53",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,No Parking 75% · Parking In A Main Road 25%,13,13:00–14:00 IST
"12.967,77.504",3,12.967044999999999,77.503981,No Junction,Jnanabharathi,0,"Zone 12.967, 77.504",1.0,0,0.0,0.00045351473922902497,0.010101010101010102,0.0,0.0,0.27,Wrong Parking 100%,12,12:00–13:00 IST
"13.007,77.698",27,13.007186911111111,77.69792921851851,No Junction,K.R. Pura,0,"Zone 13.007, 77.698",0.0,0,0.0,0.0058956916099773245,0.0,0.0,0.0,0.27,Parking In A Main Road 45% · Wrong Parking 45%,11,11:00–12:00 IST
"12.988,77.619",2,12.987714650000001,77.61940765,No Junction,Pulikeshinagar(F.Town),0,"Zone 12.988, 77.619",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 33% · No Parking 33%,8,08:00–09:00 IST
"13.019,77.707",2,13.01857925,77.7074343,No Junction,K.R. Pura,0,"Zone 13.019, 77.707",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 50% · No Parking 50%,1,01:00–02:00 IST
"12.949,77.689",2,12.9494456,77.6893755,No Junction,HAL Old Airport,0,"Zone 12.949, 77.689",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,8,08:00–09:00 IST
"13.001,77.627",2,13.000801500000001,77.6269905,No Junction,Pulikeshinagar(F.Town),0,"Zone 13.001, 77.627",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 50% · No Parking 50%,16,16:00–17:00 IST
"12.853,77.588",2,12.852999149999999,77.5883917,No Junction,Thalagattapura,0,"Zone 12.853, 77.588",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,12,12:00–13:00 IST
"12.998,77.689",26,12.998095960609882,77.68909704725645,No Junction,Mahadevapura,0,"Zone 12.998, 77.689",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,Wrong Parking 50% · No Parking 26%,1,01:00–02:00 IST
"13.06,77.559",2,13.059860950000001,77.55919365,No Junction,Yelahanka,0,"Zone 13.06, 77.559",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,12,12:00–13:00 IST
"12.969,77.512",2,12.96871,77.5124017,No Junction,Jnanabharathi,0,"Zone 12.969, 77.512",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 100%,3,03:00–04:00 IST
"12.906,77.544",2,12.906386900000001,77.5437893,No Junction,K.S. Layout,0,"Zone 12.906, 77.544",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 50% · No Parking 25%,13,13:00–14:00 IST
"12.844,77.688",2,12.8443872,77.6881485,No Junction,Electronic City,0,"Zone 12.844, 77.688",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Parking In A Main Road 50% · Wrong Parking 50%,3,03:00–04:00 IST
"13.01,77.528",2,13.0095617,77.5275283,No Junction,Rajajinagar,0,"Zone 13.01, 77.528",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,4,04:00–05:00 IST
"13.125,77.574",2,13.1251092,77.57392395,No Junction,Yelahanka,0,"Zone 13.125, 77.574",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 100%,14,14:00–15:00 IST
"12.84,77.676",2,12.840213649999999,77.6761089,No Junction,Electronic City,0,"Zone 12.84, 77.676",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 33% · Parking On Footpath 33%,15,15:00–16:00 IST
"12.971,77.507",26,12.971115999999999,77.50724589615385,No Junction,Jnanabharathi,0,"Zone 12.971, 77.507",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,No Parking 81% · Parking In A Main Road 13%,10,10:00–11:00 IST
"12.97,77.642",26,12.96995886923077,77.64169278461539,No Junction,Jeevanbheemanagar,0,"Zone 12.97, 77.642",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,No Parking 56% · Wrong Parking 29%,8,08:00–09:00 IST
"13.193,77.65",2,13.19323805,77.65012205,No Junction,Chikkajala,0,"Zone 13.193, 77.65",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,5,05:00–06:00 IST
"13.052,77.646",2,13.0523278,77.64612550000001,No Junction,Hennuru,0,"Zone 13.052, 77.646",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 100%,4,04:00–05:00 IST
"12.968,77.503",2,12.9677626,77.50260155000001,No Junction,Jnanabharathi,0,"Zone 12.968, 77.503",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 67% · Parking In A Main Road 33%,5,05:00–06:00 IST
"13.057,77.648",2,13.05718525,77.64830810000001,No Junction,Hennuru,0,"Zone 13.057, 77.648",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 50% · Wrong Parking 50%,8,08:00–09:00 IST
"13.009,77.694",26,13.00860528076923,77.69400643076924,No Junction,K.R. Pura,0,"Zone 13.009, 77.694",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,Wrong Parking 61% · Parking In A Main Road 22%,0,00:00–01:00 IST
"12.907,77.635",26,12.907234253846154,77.63517733846153,No Junction,HSR Layout,0,"Zone 12.907, 77.635",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,Wrong Parking 90% · Defective Number Plate 10%,10,10:00–11:00 IST
"12.972,77.727",2,12.97207615,77.7269931,No Junction,Whitefield,0,"Zone 12.972, 77.727",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,8,08:00–09:00 IST
"13.005,77.716",2,13.0046007,77.7164319,No Junction,K.R. Pura,0,"Zone 13.005, 77.716",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Parking In A Main Road 50% · Wrong Parking 50%,3,03:00–04:00 IST
"12.987,77.477",2,12.986743149999999,77.47675205,No Junction,Kamakshipalya,0,"Zone 12.987, 77.477",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 67% · Parking In A Main Road 33%,11,11:00–12:00 IST
"12.974,77.751",2,12.974392600000002,77.75080405,No Junction,Whitefield,0,"Zone 12.974, 77.751",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 67% · Parking In A Main Road 33%,9,09:00–10:00 IST
"12.943,77.623",2,12.943063,77.6233236,No Junction,Adugodi,0,"Zone 12.943, 77.623",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Wrong Parking 100%,3,03:00–04:00 IST
"12.946,77.587",26,12.945768209913764,77.58713379134976,No Junction,Wilson Garden,0,"Zone 12.946, 77.587",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,No Parking 80% · Wrong Parking 10%,2,02:00–03:00 IST
"13.071,77.621",2,13.070885,77.6209863,No Junction,Hennuru,0,"Zone 13.071, 77.621",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Parking In A Main Road 50% · Wrong Parking 50%,8,08:00–09:00 IST
"12.946,77.747",2,12.9458772,77.74694345,No Junction,Whitefield,0,"Zone 12.946, 77.747",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 50% · Wrong Parking 50%,0,00:00–01:00 IST
"12.951,77.623",2,12.951014449999999,77.62300295,No Junction,Ashok Nagar,0,"Zone 12.951, 77.623",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,Parking In A Main Road 33% · No Parking 17%,13,13:00–14:00 IST
"12.987,77.69",26,12.986702138461538,77.6901161576923,No Junction,Mahadevapura,0,"Zone 12.987, 77.69",0.0,0,0.0,0.005668934240362812,0.0,0.0,0.0,0.26,Wrong Parking 90% · Defective Number Plate 7%,1,01:00–02:00 IST
"13.095,77.58",2,13.094895,77.5801812,No Junction,Yelahanka,0,"Zone 13.095, 77.58",1.0,0,0.0,0.00022675736961451248,0.010101010101010102,0.0,0.0,0.26,No Parking 100%,6,06:00–07:00 IST
